customer_id,country,product_family,tenure_months,monthly_spend_usd,active_users,weekly_sessions,support_tickets_90d,feature_adoption_score,is_at_risk
102611,UK,Core,40,3974.95,459,1040,2,65.7,0
102612,IN,Core,56,3487.11,499,172,3,73.3,1
102613,SG,Forecasting,2,4384.5,244,315,2,96.5,0
102614,US,Analytics,2,3619.31,292,660,2,74.7,0
102615,IN,Support AI,56,3723.63,192,1195,0,62.0,0
102616,US,Core,19,4859.89,389,355,2,59.7,0
102617,UK,Analytics,65,5502.99,150,464,4,65.3,0
102618,UK,Core,66,4638.09,373,955,2,55.8,0
102619,UK,Forecasting,63,6173.75,452,146,2,70.0,0
102620,UK,Support AI,71,3423.93,89,395,2,34.2,1
102621,UK,Core,59,2178.23,116,381,5,65.0,0
102622,US,Analytics,28,4986.09,192,483,4,66.2,1
102623,UK,Support AI,71,3350.98,414,689,2,51.8,1
102624,IN,Core,25,3898.94,322,268,3,62.7,1
102625,IN,Support AI,42,2253.22,101,471,3,83.7,0
102626,IN,Support AI,1,3210.87,187,1100,2,84.7,0
102627,DE,Core,69,2547.55,323,994,3,60.5,0
102628,DE,Core,43,3722.27,482,1147,3,75.3,0
102629,US,Forecasting,68,3765.99,228,819,4,47.0,0
102630,US,Core,26,4298.96,41,699,2,63.9,0
102631,IN,Forecasting,23,5563.7,56,258,1,71.2,0
102632,UK,Core,38,4944.6,19,193,2,89.4,0
102633,AU,Forecasting,62,2415.61,67,648,2,84.7,0
102634,IN,Analytics,39,4868.82,209,487,3,70.9,1
102635,IN,Forecasting,57,4322.93,144,945,2,55.2,0
102636,IN,Support AI,16,4092.39,154,14,3,87.0,1
102637,US,Analytics,56,4175.03,384,1069,3,63.2,0
102638,UK,Forecasting,53,4425.01,241,207,1,74.3,0
102639,US,Forecasting,64,3438.92,365,475,1,66.3,0
102640,SG,Support AI,5,3999.41,273,429,2,95.9,0
102641,SG,Core,28,5502.33,106,1109,2,59.5,0
102642,IN,Core,7,3425.7,474,865,5,80.8,1
102643,UK,Analytics,29,3067.12,240,46,1,66.8,0
102644,DE,Forecasting,54,4132.12,418,1024,2,76.0,0
102645,UK,Support AI,46,2956.38,53,812,2,90.7,0
102646,SG,Analytics,54,2304.94,425,84,2,39.9,0
102647,SG,Core,53,3821.09,359,939,3,67.1,0
102648,AU,Forecasting,71,5793.48,128,43,0,55.5,0
102649,UK,Forecasting,63,4157.54,397,511,1,74.2,0
102650,UK,Analytics,42,4396.43,372,197,7,77.7,0
102651,IN,Core,63,1856.84,447,16,3,61.4,0
102652,UK,Support AI,4,4681.94,108,672,1,60.7,0
102653,SG,Support AI,52,4302.7,443,825,1,70.9,0
102654,IN,Forecasting,38,3468.59,382,577,5,50.2,1
102655,UK,Forecasting,68,4398.06,172,413,3,72.7,0
102656,DE,Analytics,36,4387.13,178,617,0,56.6,0
102657,IN,Analytics,13,3034.56,130,184,2,78.3,1
102658,US,Core,52,4565.04,240,62,2,49.5,0
102659,US,Core,68,5516.85,448,191,3,60.1,0
102660,UK,Analytics,2,3949.26,419,67,0,57.5,0
102661,DE,Analytics,5,3245.65,77,923,4,63.8,0
102662,DE,Core,47,4004.66,69,731,1,87.3,0
102663,US,Support AI,40,5140.07,34,227,3,79.8,0
102664,IN,Analytics,39,2851.05,308,685,3,61.3,0
102665,UK,Forecasting,7,4836.41,160,582,2,61.3,0
102666,UK,Analytics,41,3454.18,381,136,3,80.4,0
102667,US,Analytics,41,4466.27,381,1164,2,51.7,0
102668,IN,Support AI,61,3579.24,102,1125,2,68.3,0
102669,IN,Forecasting,28,3576.28,348,911,2,59.5,0
102670,IN,Support AI,25,5875.4,383,971,1,65.6,0
102671,IN,Analytics,6,2650.0,493,657,3,79.3,0
102672,DE,Analytics,41,4733.9,362,965,1,58.6,0
102673,IN,Analytics,47,6104.46,182,635,2,81.6,0
102674,IN,Forecasting,20,4954.07,499,201,3,98.8,0
102675,IN,Analytics,52,2735.79,141,203,1,76.5,0
102676,IN,Analytics,67,2790.26,403,1025,0,66.8,0
102677,UK,Core,13,3373.21,192,537,2,84.2,1
102678,SG,Forecasting,41,4373.7,467,876,3,52.5,0
102679,DE,Forecasting,50,4448.54,392,176,2,89.3,0
102680,UK,Forecasting,2,2801.13,301,539,4,57.5,1
102681,UK,Support AI,13,3239.97,111,103,4,98.4,0
102682,US,Support AI,29,3307.37,98,267,2,58.0,0
102683,IN,Support AI,10,4001.18,474,133,0,77.3,0
102684,DE,Core,26,6383.17,401,252,1,46.2,0
102685,SG,Support AI,11,3173.49,258,729,4,65.0,0
102686,US,Analytics,64,3125.35,439,9,2,52.9,0
102687,AU,Analytics,43,2953.55,392,234,1,47.8,0
102688,US,Analytics,24,4899.1,196,830,2,84.9,0
102689,IN,Analytics,56,4154.52,414,181,2,50.8,0
102690,UK,Support AI,2,3214.15,399,668,1,57.7,0
102691,DE,Forecasting,43,3800.92,242,1040,2,56.1,0
102692,UK,Support AI,49,3329.34,14,936,5,84.0,0
102693,UK,Support AI,58,4525.48,371,149,2,82.2,0
102694,UK,Analytics,16,7152.81,173,179,2,85.8,0
102695,US,Forecasting,42,4805.95,185,847,2,57.0,0
102696,UK,Forecasting,55,4097.71,358,417,1,86.9,0
102697,US,Analytics,57,3468.53,406,502,2,56.9,0
102698,DE,Forecasting,13,2722.26,48,573,1,57.4,1
102699,UK,Forecasting,70,5007.06,412,696,0,58.2,0
102700,AU,Support AI,20,4947.29,149,540,1,58.7,0
102701,IN,Support AI,28,3687.29,285,30,2,66.7,0
102702,DE,Forecasting,14,5534.67,434,116,6,56.3,1
102703,UK,Support AI,11,4223.22,112,3,4,71.2,1
102704,SG,Core,19,5052.24,114,320,2,31.5,1
102705,IN,Support AI,10,4525.82,485,981,1,71.2,1
102706,UK,Analytics,53,4005.15,189,1166,2,52.7,0
102707,US,Analytics,43,3149.63,473,572,3,58.6,1
102708,US,Support AI,28,4039.91,181,35,0,59.0,0
102709,AU,Analytics,39,5126.26,311,88,1,81.2,0
102710,UK,Support AI,43,3641.05,257,978,5,75.1,0
102711,US,Analytics,14,4683.72,492,414,1,65.7,0
102712,US,Analytics,22,3008.99,277,1058,2,58.0,0
102713,US,Analytics,63,5058.06,253,609,2,79.0,0
102714,UK,Analytics,1,4544.24,235,1055,2,93.1,0
102715,US,Support AI,68,2877.68,190,165,5,67.6,0
102716,IN,Core,69,3953.58,222,1030,0,45.6,0
102717,UK,Forecasting,18,5224.59,232,656,0,58.2,0
102718,US,Support AI,23,2815.06,383,526,4,75.8,0
102719,IN,Analytics,15,3021.95,27,635,4,61.8,0
102720,IN,Forecasting,40,4123.55,252,394,2,56.0,0
102721,UK,Analytics,16,6546.66,276,724,3,55.4,0
102722,DE,Core,57,3460.16,377,924,0,69.3,0
102723,IN,Forecasting,28,4744.8,334,972,3,46.5,0
102724,US,Support AI,69,4486.15,218,1173,0,67.5,0
102725,SG,Forecasting,61,3551.53,59,497,2,69.2,0
102726,SG,Analytics,29,4377.25,189,923,1,61.7,0
102727,US,Core,43,3707.38,131,1066,3,53.4,0
102728,DE,Support AI,2,3806.41,106,24,4,82.3,0
102729,UK,Support AI,5,2372.6,361,571,2,49.3,0
102730,US,Support AI,36,4173.12,241,841,0,70.4,0
102731,DE,Analytics,34,5189.0,397,550,0,78.2,0
102732,IN,Forecasting,29,4263.17,73,122,1,70.2,0
102733,DE,Analytics,7,5399.56,493,787,0,85.2,0
102734,US,Core,60,4838.36,239,489,1,52.1,0
102735,IN,Core,29,4134.5,130,742,3,56.9,1
102736,US,Analytics,34,3509.28,184,4,2,61.5,0
102737,IN,Forecasting,29,3665.11,421,16,2,100.0,0
102738,SG,Core,36,2582.44,356,724,2,75.1,0
102739,IN,Forecasting,47,3906.21,90,1178,0,77.7,0
102740,US,Analytics,55,4360.6,495,768,5,77.1,0
102741,UK,Support AI,40,6086.96,69,1131,2,69.1,0
102742,US,Analytics,12,4781.15,141,1017,1,82.7,0
102743,SG,Core,63,3248.66,365,339,0,41.8,0
102744,DE,Analytics,21,2616.69,267,125,2,71.9,0
102745,SG,Support AI,2,3972.79,225,671,0,74.0,0
102746,US,Analytics,3,5092.94,463,745,4,82.3,0
102747,US,Forecasting,55,3957.32,397,925,1,51.8,0
102748,IN,Support AI,28,4796.18,481,626,1,52.9,0
102749,US,Analytics,2,4000.76,144,1104,2,53.7,1
102750,US,Forecasting,58,4988.7,426,1013,2,75.3,0
102751,SG,Core,22,2443.02,110,704,4,75.5,0
102752,UK,Analytics,70,5964.6,403,663,5,54.7,0
102753,US,Analytics,63,2976.27,276,25,1,94.8,0
102754,UK,Forecasting,4,5073.11,300,937,2,72.0,0
102755,SG,Support AI,50,3900.6,62,817,1,69.7,0
102756,UK,Analytics,43,4072.59,440,1075,3,65.1,0
102757,AU,Analytics,13,3934.79,142,114,3,81.0,1
102758,AU,Support AI,25,4481.17,301,177,0,73.5,0
102759,IN,Analytics,35,4703.28,87,806,3,94.5,0
102760,AU,Forecasting,11,5364.2,463,588,1,51.0,0
102761,UK,Forecasting,52,5748.74,163,706,1,46.4,1
102762,US,Core,20,4565.0,382,523,5,57.6,0
102763,DE,Support AI,67,6085.04,383,769,2,75.7,0
102764,US,Analytics,57,4302.27,277,791,5,62.0,0
102765,UK,Forecasting,46,5385.18,64,229,4,85.8,0
102766,IN,Analytics,9,4671.59,143,913,2,62.5,0
102767,AU,Support AI,2,3595.87,307,593,4,83.1,1
102768,UK,Forecasting,11,4399.36,270,691,3,56.4,0
102769,UK,Core,36,4753.49,294,742,2,84.6,0
102770,US,Core,56,4164.58,128,894,3,87.2,0
102771,SG,Support AI,11,4654.14,271,362,2,60.1,0
102772,UK,Forecasting,51,5151.9,47,11,4,74.9,0
102773,US,Analytics,4,4174.29,244,220,3,71.7,1
102774,SG,Core,19,961.72,50,1159,3,75.2,1
102775,DE,Core,43,6046.1,333,269,0,86.0,0
102776,AU,Support AI,59,3872.65,285,301,4,81.6,0
102777,IN,Support AI,56,3294.39,426,1030,0,75.2,0
102778,US,Analytics,38,2963.48,233,285,2,77.3,0
102779,US,Core,3,3829.91,85,559,0,50.2,0
102780,US,Analytics,21,3580.98,121,446,1,67.4,0
102781,US,Core,56,3389.29,407,794,2,52.6,0
102782,AU,Forecasting,6,3449.66,479,714,5,67.7,0
102783,DE,Forecasting,51,4782.72,35,619,2,83.6,0
102784,US,Support AI,50,6433.4,339,603,3,67.9,0
102785,AU,Analytics,54,5102.63,243,1001,1,32.9,0
102786,AU,Core,16,5434.86,132,699,2,53.3,1
102787,IN,Core,18,3784.85,258,611,1,76.1,0
102788,UK,Analytics,15,4315.13,468,1065,3,60.5,0
102789,DE,Forecasting,28,4669.13,102,114,1,79.0,0
102790,UK,Core,38,3474.49,419,1000,2,51.1,0
102791,US,Support AI,9,3731.7,49,239,3,73.3,0
102792,SG,Analytics,41,5140.01,361,400,1,74.0,0
102793,UK,Support AI,17,5399.32,42,18,3,79.1,0
102794,UK,Analytics,40,4274.15,35,686,1,58.8,0
102795,IN,Core,22,2885.33,23,998,2,78.9,1
102796,AU,Core,68,3874.85,403,459,1,89.1,0
102797,DE,Forecasting,23,2614.54,288,796,3,36.2,0
102798,AU,Forecasting,62,4282.72,346,473,5,68.7,0
102799,SG,Support AI,13,4480.94,81,911,2,42.7,0
102800,UK,Support AI,7,3902.22,461,1198,3,56.0,1
102801,IN,Core,14,4465.88,405,858,4,57.1,0
102802,US,Analytics,30,4658.59,246,410,2,67.1,0
102803,IN,Core,65,4482.55,449,989,4,73.3,0
102804,US,Core,13,2878.32,75,48,3,80.7,0
102805,US,Core,56,3921.41,149,1184,4,71.7,0
102806,DE,Core,50,4650.83,28,1007,2,77.4,0
102807,SG,Forecasting,25,5936.58,86,785,0,52.9,0
102808,US,Core,24,3900.88,421,746,6,82.8,0
102809,US,Core,68,4805.92,207,304,0,21.9,0
102810,US,Core,51,5165.97,324,519,1,89.4,0
102811,UK,Forecasting,17,3983.71,441,124,4,86.9,0
102812,AU,Forecasting,65,5463.25,383,408,1,78.5,0
102813,US,Support AI,29,5522.39,202,708,2,99.2,0
102814,US,Core,6,5718.42,177,436,3,42.7,0
102815,IN,Core,58,4704.28,58,925,1,78.9,0
102816,DE,Analytics,62,6796.15,415,1024,2,69.9,0
102817,IN,Forecasting,32,3523.19,492,675,1,71.4,0
102818,IN,Core,50,6536.49,252,411,2,51.7,0
102819,UK,Core,17,5045.13,252,366,0,73.5,0
102820,DE,Analytics,61,5674.43,424,657,5,72.9,0
102821,AU,Core,27,3847.96,174,864,5,58.3,0
102822,US,Analytics,19,5128.92,206,154,3,67.0,0
102823,UK,Support AI,36,5769.67,447,539,2,49.6,0
102824,UK,Forecasting,19,3003.91,192,530,2,62.5,0
102825,SG,Analytics,45,4020.34,464,346,0,81.5,0
102826,IN,Analytics,54,1844.62,84,287,2,81.7,0
102827,US,Support AI,29,4003.83,250,1009,2,78.8,0
102828,UK,Forecasting,56,3302.39,247,520,1,81.4,0
102829,SG,Forecasting,31,3960.46,156,693,4,81.6,0
102830,US,Support AI,69,7416.01,481,48,5,59.0,0
102831,IN,Core,19,6089.58,243,342,1,72.8,0
102832,IN,Core,51,2616.61,440,270,2,83.2,0
102833,UK,Analytics,39,4811.31,113,396,1,48.7,0
102834,AU,Analytics,67,5078.82,177,1010,1,48.6,0
102835,AU,Core,16,3828.31,241,687,0,47.8,0
102836,AU,Core,14,4396.14,284,1082,1,43.0,1
102837,US,Support AI,62,4503.58,118,509,3,53.3,0
102838,DE,Forecasting,64,2718.73,159,924,2,60.6,0
102839,US,Forecasting,54,3065.54,312,195,3,89.2,0
102840,SG,Core,34,4389.53,142,978,2,61.9,0
102841,IN,Analytics,30,4309.34,381,733,0,46.8,0
102842,IN,Forecasting,48,3420.58,241,49,5,70.3,0
102843,US,Forecasting,54,3326.19,484,827,5,65.4,0
102844,US,Forecasting,20,4101.24,122,576,2,57.1,1
102845,IN,Forecasting,1,5174.77,422,3,1,59.8,1
102846,US,Analytics,6,4115.87,247,1016,2,82.9,0
102847,US,Support AI,25,5985.0,47,645,2,48.3,1
102848,SG,Analytics,49,3434.6,354,729,4,44.7,0
102849,DE,Core,32,4412.42,109,693,2,74.5,0
102850,DE,Support AI,44,3810.28,73,111,1,59.4,0
102851,IN,Core,34,4846.76,268,400,1,89.7,0
102852,UK,Analytics,18,3340.25,394,842,4,65.8,0
102853,DE,Core,54,6320.14,132,408,0,66.6,0
102854,SG,Core,52,2340.33,313,1066,1,79.0,0
102855,UK,Analytics,69,6087.03,12,383,0,44.6,1
102856,AU,Core,59,4298.99,96,553,2,72.7,0
102857,IN,Analytics,27,4807.67,378,536,1,62.9,0
102858,SG,Support AI,51,5667.98,11,25,1,82.4,0
102859,IN,Core,25,5143.43,182,974,1,58.9,0
102860,IN,Support AI,62,3396.97,256,165,1,70.5,0
102861,IN,Analytics,44,4860.1,37,564,3,63.0,0
102862,DE,Forecasting,60,6254.22,489,1089,3,73.8,0
102863,US,Analytics,20,3223.98,256,1192,4,64.5,0
102864,IN,Analytics,2,6530.27,172,278,1,71.7,0
102865,US,Core,11,4624.27,488,453,4,92.5,0
102866,IN,Forecasting,38,3723.45,281,680,0,64.0,0
102867,IN,Support AI,69,3217.38,340,840,1,73.6,0
102868,UK,Forecasting,45,3954.38,49,302,1,100.0,0
102869,US,Forecasting,58,2049.19,83,660,2,73.5,0
102870,AU,Forecasting,34,3743.23,27,1001,3,33.9,1
102871,IN,Analytics,69,3910.78,259,915,1,58.7,0
102872,US,Core,67,3018.14,418,987,1,51.1,0
102873,US,Forecasting,16,5022.63,451,1066,3,80.9,0
102874,US,Support AI,62,3959.36,289,1034,6,66.7,0
102875,US,Analytics,2,3500.63,31,615,2,82.9,0
102876,US,Support AI,43,3842.13,314,1169,1,76.6,0
102877,IN,Support AI,32,4590.62,320,594,1,76.5,0
102878,IN,Core,22,4280.54,300,852,3,50.9,1
102879,US,Forecasting,67,3428.93,362,1131,1,75.1,0
102880,US,Forecasting,48,4338.22,280,54,3,87.1,0
102881,US,Analytics,10,4144.26,353,1120,4,47.7,0
102882,IN,Forecasting,10,2946.59,245,986,2,63.6,0
102883,DE,Support AI,9,3882.64,79,1196,1,73.0,0
102884,IN,Forecasting,22,4837.27,44,927,9,69.4,1
102885,US,Support AI,5,4829.35,454,190,1,88.1,0
102886,US,Support AI,19,3947.04,223,364,6,78.2,0
102887,UK,Support AI,55,4944.45,164,7,1,73.7,0
102888,US,Support AI,63,3122.05,150,730,2,79.4,0
102889,US,Core,56,3156.11,30,526,4,78.7,1
102890,US,Core,36,3923.62,472,571,2,68.6,0
102891,UK,Core,50,5847.32,46,880,3,63.0,0
102892,IN,Core,68,4379.58,113,984,4,81.9,0
102893,IN,Forecasting,4,3897.1,231,90,3,57.6,1
102894,UK,Forecasting,65,5898.55,182,1100,4,67.0,0
102895,US,Analytics,52,3884.37,24,450,1,51.8,0
102896,UK,Core,28,6658.21,167,903,1,78.2,0
102897,US,Forecasting,32,3637.59,390,699,1,85.3,0
102898,AU,Analytics,32,3087.1,129,534,6,54.9,0
102899,IN,Support AI,12,4017.0,433,257,0,65.8,1
102900,DE,Core,17,3926.01,183,229,2,61.3,1
102901,UK,Analytics,21,3311.51,11,878,2,83.1,0
102902,US,Core,1,7062.17,58,387,3,87.8,0
102903,UK,Analytics,36,4550.49,405,277,3,61.3,0
102904,DE,Support AI,34,4710.67,205,9,3,24.7,0
102905,AU,Analytics,24,3691.93,490,1009,1,84.1,0
102906,UK,Analytics,13,3564.56,395,476,2,68.6,0
102907,US,Analytics,69,5328.11,20,419,0,68.7,0
102908,UK,Analytics,49,2356.57,159,448,2,81.5,0
102909,IN,Forecasting,34,2942.85,363,719,7,62.9,0
102910,SG,Support AI,52,3927.96,36,579,0,59.2,0
102911,US,Forecasting,27,5686.15,499,654,1,63.0,0
102912,IN,Forecasting,16,3788.03,87,335,3,74.8,1
102913,AU,Analytics,48,4657.77,399,357,1,80.3,0
102914,IN,Core,55,4230.5,421,1035,1,90.9,0
102915,US,Forecasting,47,5625.88,255,528,4,73.6,0
102916,US,Support AI,41,2456.8,402,1167,2,66.0,0
102917,UK,Forecasting,1,5009.56,442,1015,2,80.4,1
102918,US,Core,46,3981.21,368,854,2,54.4,0
102919,SG,Forecasting,44,5217.37,355,659,0,87.9,0
102920,UK,Support AI,30,3298.79,197,1005,2,71.0,0
102921,US,Core,18,4226.83,149,69,2,64.8,1
102922,US,Core,70,4087.24,434,600,4,54.4,0
102923,AU,Forecasting,27,3097.32,116,856,5,76.8,1
102924,US,Analytics,20,2791.55,210,132,1,64.1,0
102925,IN,Forecasting,51,3561.55,258,221,3,66.7,0
102926,AU,Forecasting,35,4342.92,198,81,1,44.6,0
102927,IN,Analytics,40,3367.4,189,584,5,61.9,0
102928,DE,Core,47,3836.92,301,651,2,60.0,0
102929,AU,Forecasting,27,2125.62,168,563,2,73.9,1
102930,IN,Analytics,11,3792.29,494,68,1,64.3,1
102931,US,Support AI,12,5325.95,93,585,3,30.9,0
102932,IN,Analytics,67,4975.7,197,1066,4,62.2,0
102933,UK,Core,36,4104.39,423,40,1,47.6,1
102934,AU,Support AI,30,4468.02,240,931,6,53.4,0
102935,IN,Forecasting,23,3288.91,353,329,1,82.1,0
102936,DE,Forecasting,52,5986.88,325,92,4,44.4,0
102937,US,Support AI,65,6474.54,169,63,1,72.1,0
102938,US,Support AI,55,4381.31,373,18,5,60.9,0
102939,US,Support AI,38,7049.75,122,499,2,58.2,0
102940,UK,Support AI,34,3451.8,376,599,4,54.3,0
102941,US,Analytics,62,2823.81,68,746,3,72.5,0
102942,UK,Core,61,3419.41,348,100,2,74.0,0
102943,US,Forecasting,28,3958.56,60,785,1,43.8,0
102944,DE,Support AI,69,6743.27,435,888,2,84.1,0
102945,IN,Support AI,59,3890.72,314,80,0,51.4,0
102946,DE,Forecasting,61,3254.38,25,811,2,73.4,0
102947,SG,Forecasting,5,3211.7,58,145,1,51.5,0
102948,UK,Forecasting,10,5454.02,97,528,3,61.6,0
102949,UK,Core,22,5297.03,480,794,2,50.1,0
102950,US,Core,55,3665.97,296,1045,1,60.6,0
102951,SG,Core,6,2136.64,143,638,3,65.2,0
102952,US,Support AI,6,2958.55,142,524,1,51.9,0
102953,UK,Support AI,3,6093.37,17,1000,2,72.4,1
102954,IN,Analytics,14,4957.69,105,261,3,74.2,0
102955,DE,Analytics,66,4272.01,428,248,2,100.0,0
102956,US,Analytics,52,6255.72,301,561,1,81.0,0
102957,US,Core,51,6354.16,186,147,2,84.5,0
102958,US,Analytics,21,4160.47,15,29,5,43.2,0
102959,UK,Analytics,45,4180.67,174,436,4,40.6,0
102960,SG,Forecasting,56,3559.75,194,185,4,63.8,0
102961,UK,Support AI,38,3886.94,63,765,1,93.0,0
102962,US,Core,61,2565.04,305,659,1,100.0,0
102963,IN,Analytics,41,2560.57,331,584,4,58.4,1
102964,US,Support AI,24,2305.08,499,597,7,59.8,1
102965,IN,Support AI,46,5392.77,182,121,4,75.6,0
102966,DE,Support AI,67,2482.46,141,484,2,65.2,0
102967,DE,Forecasting,59,6344.96,412,88,1,65.6,0
102968,IN,Core,36,3396.58,178,427,2,76.9,0
102969,US,Support AI,43,6111.08,317,814,1,100.0,0
102970,IN,Forecasting,70,3798.44,370,1183,1,86.3,0
102971,AU,Support AI,54,2477.19,440,358,0,94.2,0
102972,US,Support AI,36,5612.16,162,319,0,42.2,0
102973,UK,Analytics,20,5742.05,313,804,1,83.0,0
102974,IN,Core,65,3203.34,69,1101,2,54.7,0
102975,UK,Forecasting,70,3835.18,390,356,3,91.5,0
102976,AU,Analytics,6,3203.62,27,1006,4,87.0,0
102977,SG,Core,3,4067.42,349,379,6,76.5,0
102978,SG,Analytics,9,4318.61,108,768,1,57.6,0
102979,UK,Support AI,28,3813.48,233,254,4,61.2,0
102980,IN,Analytics,12,2199.22,42,316,2,62.4,1
102981,US,Analytics,63,3561.03,345,1180,1,78.7,0
102982,US,Forecasting,65,4973.87,243,468,3,73.7,0
102983,IN,Forecasting,13,3970.21,333,22,2,87.9,0
102984,US,Analytics,59,3839.82,177,927,2,90.6,0
102985,US,Support AI,11,3176.15,8,155,3,56.2,1
102986,US,Forecasting,56,3528.94,292,135,4,74.7,0
102987,IN,Core,26,5749.84,350,1004,3,74.5,0
102988,US,Analytics,3,2946.25,334,420,0,66.7,0
102989,IN,Support AI,31,4992.91,134,168,3,81.2,1
102990,SG,Core,59,4251.76,359,1170,1,74.9,0
102991,UK,Core,67,4469.29,273,338,2,60.0,0
102992,DE,Forecasting,9,3394.41,109,760,1,66.0,1
102993,IN,Analytics,60,3813.04,60,317,0,63.1,0
102994,IN,Analytics,21,4193.71,166,698,4,57.8,0
102995,IN,Analytics,33,3627.27,16,837,2,66.8,1
102996,AU,Core,8,4564.58,359,909,2,49.8,1
102997,US,Analytics,70,4703.18,12,495,2,74.6,0
102998,UK,Core,57,6589.98,28,740,1,87.7,0
102999,US,Forecasting,46,4506.01,83,1009,3,68.7,0
103000,UK,Forecasting,52,2096.53,166,1008,4,81.2,0
103001,IN,Support AI,63,5479.32,14,897,2,70.2,0
103002,US,Core,11,3975.74,316,481,5,53.7,0
103003,SG,Analytics,18,6413.12,70,638,2,96.1,0
103004,US,Analytics,3,5818.02,402,1161,2,34.1,1
103005,SG,Forecasting,35,3644.21,281,301,1,68.1,0
103006,IN,Forecasting,36,4994.09,46,831,1,57.2,0
103007,US,Support AI,3,3546.65,203,951,3,90.1,0
103008,US,Support AI,47,4202.96,74,578,2,71.0,0
103009,SG,Support AI,1,4943.58,490,1039,3,100.0,0
103010,DE,Core,57,5424.3,298,515,1,68.5,0
103011,UK,Core,51,5184.73,405,1004,4,57.3,0
103012,SG,Support AI,58,4282.49,190,774,4,44.1,0
103013,AU,Support AI,9,6931.77,77,64,2,83.5,0
103014,US,Analytics,62,3798.48,121,988,4,56.3,0
103015,SG,Core,39,2432.08,211,838,1,62.1,0
103016,UK,Forecasting,62,2643.83,386,269,5,85.2,0
103017,US,Forecasting,50,5821.41,218,845,1,82.7,0
103018,DE,Support AI,47,4115.68,464,615,1,59.5,0
103019,US,Forecasting,3,4374.96,184,1131,1,61.6,1
103020,DE,Support AI,50,3603.22,120,367,4,43.4,0
103021,SG,Support AI,32,3702.03,250,318,2,39.2,1
103022,IN,Core,61,3334.19,60,72,5,78.7,0
103023,IN,Core,49,4718.27,336,944,0,80.2,0
103024,DE,Support AI,6,4092.88,54,1182,5,73.0,1
103025,US,Core,64,4678.51,322,827,5,70.6,0
103026,US,Core,5,4573.38,194,445,1,58.1,0
103027,UK,Support AI,22,3731.53,181,1054,1,88.6,0
103028,IN,Core,16,2595.4,307,306,2,43.0,0
103029,DE,Core,70,2499.62,353,832,6,61.4,0
103030,SG,Core,11,7529.32,464,717,2,70.2,0
103031,US,Analytics,60,5825.99,148,1023,5,68.0,0
103032,US,Forecasting,16,5674.2,406,1166,2,68.0,0
103033,US,Forecasting,47,3457.93,418,433,2,60.7,0
103034,UK,Support AI,7,4210.46,497,117,2,75.6,0
103035,SG,Forecasting,28,3303.1,482,191,1,51.0,1
103036,IN,Support AI,45,2756.71,396,887,3,66.0,0
103037,US,Core,51,3552.35,150,437,2,74.0,0
103038,US,Analytics,62,5658.8,348,170,5,63.3,0
103039,AU,Analytics,58,5124.82,393,978,4,68.1,0
103040,DE,Core,37,3132.95,149,779,2,71.0,0
103041,UK,Support AI,22,3853.7,407,160,4,43.3,0
103042,SG,Core,19,5024.04,352,856,0,44.7,0
103043,IN,Analytics,71,3571.93,247,766,2,69.9,0
103044,SG,Analytics,44,4287.54,431,1181,3,59.5,0
103045,UK,Core,65,4642.03,48,1185,0,60.3,0
103046,IN,Support AI,31,4630.02,343,1170,2,76.0,0
103047,AU,Core,35,4479.56,394,1074,0,54.2,0
103048,UK,Core,59,3480.93,24,952,4,34.2,0
103049,US,Analytics,52,3593.93,206,806,0,91.2,0
103050,UK,Core,15,2952.99,260,655,2,84.9,1
103051,US,Support AI,38,2482.53,107,951,1,84.8,0
103052,AU,Core,16,4073.78,440,1159,3,52.3,1
103053,SG,Analytics,55,5097.89,315,142,1,66.9,1
103054,IN,Analytics,3,2681.69,141,166,2,50.2,0
103055,IN,Core,59,4500.27,221,600,1,67.2,0
103056,IN,Core,66,5063.09,60,354,0,63.1,0
103057,US,Forecasting,2,2179.59,48,639,2,52.9,1
103058,US,Core,45,3902.36,374,375,0,75.0,0
103059,US,Core,6,6010.83,491,939,2,64.4,0
103060,IN,Analytics,26,4807.14,142,1078,2,92.1,0
103061,IN,Analytics,24,2142.5,126,341,1,69.2,0
103062,US,Analytics,37,4924.17,343,927,5,32.3,1
103063,UK,Support AI,66,3377.49,257,130,5,42.6,0
103064,DE,Analytics,33,4960.44,74,956,3,97.3,0
103065,IN,Forecasting,29,3440.91,335,838,1,63.0,0
103066,IN,Support AI,7,4141.66,108,853,2,71.4,0
103067,US,Core,64,3608.7,61,592,4,68.1,0
103068,SG,Forecasting,23,4203.47,234,131,2,87.8,0
103069,IN,Analytics,33,3575.99,371,1011,0,41.3,0
103070,US,Forecasting,7,3954.11,262,134,3,86.6,0
103071,UK,Core,21,2906.83,325,579,2,85.6,0
103072,UK,Analytics,40,4739.73,122,211,6,68.1,0
103073,SG,Core,64,4392.81,249,1015,2,73.8,0
103074,UK,Support AI,24,2421.81,357,690,1,62.8,1
103075,UK,Forecasting,40,5292.21,266,610,3,44.4,0
103076,DE,Core,63,4006.08,123,382,1,76.1,1
103077,IN,Forecasting,26,4377.94,477,939,1,71.5,0
103078,IN,Support AI,21,5041.02,38,254,3,71.7,0
103079,US,Forecasting,4,4561.07,455,865,6,74.8,1
103080,US,Analytics,65,5481.72,363,1163,3,59.5,0
